case_id,scenario,n_affected,lag,vis_condition,true_root,pred_root,root_correct,true_onset,pred_onset,onset_abs_error,model_confidence,model_reason,parse_status
NA5_LAG50_017_overlay,NA5_LAG50,5.0,50.0,overlay,2,4,False,100.0,200.0,100.0,0.95,"Channel 4 shows a significant deviation starting around time step 200, which appears to influence channels 1, 3, 5, and 6. Channel 2 maintains its pattern, indicating it is unaffected.",OK
NA5_LAG50_017_subplot,NA5_LAG50,5.0,50.0,subplot,2,4,False,100.0,200.0,100.0,0.95,"Channel 4 shows a clear deviation from its sinusoidal pattern starting around time step 200, which is followed by a change in Channel 5. Other channels maintain their patterns.",OK
NA5_LAG50_018_overlay,NA5_LAG50,5.0,50.0,overlay,4,4,True,100.0,150.0,50.0,0.95,"Channel 4 deviates significantly from the others starting around time step 150, with channels 1, 3, 5, and 6 showing subsequent deviations. Channel 2 remains stable throughout.",OK
NA5_LAG50_018_subplot,NA5_LAG50,5.0,50.0,subplot,4,3,False,100.0,200.0,100.0,0.95,"Channel 3 shows a clear deviation from its sinusoidal pattern starting around time step 200, which is not observed in other channels until after this point. Channels 1, 2, and 4 show subsequent deviations, suggesting they are affected by Channel 3. Channels 5 and 6 maintain their patterns.",OK
NA5_LAG50_019_overlay,NA5_LAG50,5.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from its sinusoidal pattern around time step 150, leading to changes in channels 4 and 6. Channels 1, 2, and 3 maintain their patterns.",OK
NA5_LAG50_019_subplot,NA5_LAG50,5.0,50.0,subplot,5,1,False,100.0,150.0,50.0,0.95,"Channel 1 shows a clear deviation from its pattern starting around time step 150. Channels 3 and 6 also show changes in their patterns after this point, suggesting they are affected. Channels 2, 4, and 5 maintain their patterns.",OK
NA5_LAG50_020_overlay,NA5_LAG50,5.0,50.0,overlay,2,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others starting around time step 150, showing a different pattern. The other channels follow a similar pattern, suggesting they are affected by the anomaly in channel 3.",OK
NA5_LAG50_020_subplot,NA5_LAG50,5.0,50.0,subplot,2,2,True,100.0,200.0,100.0,0.95,"Channel 2 shows a clear deviation from its sinusoidal pattern starting around time step 200, which is followed by a similar deviation in Channel 4. Other channels maintain their patterns.",OK
NA5_LAG50_021_overlay,NA5_LAG50,5.0,50.0,overlay,1,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others starting around time step 150, while the other channels maintain a consistent pattern.",OK
NA5_LAG50_021_subplot,NA5_LAG50,5.0,50.0,subplot,1,4,False,100.0,200.0,100.0,0.95,"Channel 4 shows a clear deviation from its pattern starting around time step 200, with channels 2, 5, and 6 showing similar deviations shortly after. Channels 1 and 3 maintain their patterns.",OK
NA5_LAG50_022_overlay,NA5_LAG50,5.0,50.0,overlay,3,2,False,100.0,150.0,50.0,0.95,"Channel 2 shows a significant deviation starting around time step 150, which is not mirrored by other channels initially. Channel 6 follows with a delayed response, indicating it is affected by channel 2. Channels 1, 3, 4, and 5 remain stable.",OK
NA5_LAG50_022_subplot,NA5_LAG50,5.0,50.0,subplot,3,3,True,100.0,150.0,50.0,0.95,"Channel 3 shows a clear deviation from its pattern starting around time step 150, which is followed by similar changes in channels 1 and 4. Channels 2, 5, and 6 maintain their patterns throughout.",OK
NA5_LAG50_023_overlay,NA5_LAG50,5.0,50.0,overlay,3,4,False,100.0,150.0,50.0,0.95,"Channel 4 deviates from the sinusoidal pattern around time step 150, maintaining a flat line. Other channels show altered patterns after this point, indicating they are affected.",OK
NA5_LAG50_023_subplot,NA5_LAG50,5.0,50.0,subplot,3,4,False,100.0,0.0,100.0,0.95,"Channel 4 shows a deviation from its sinusoidal pattern starting from the beginning, while other channels maintain their patterns.",OK
NA5_LAG50_024_overlay,NA5_LAG50,5.0,50.0,overlay,4,2,False,100.0,200.0,100.0,0.95,"Channel 2 deviates significantly from the others starting around time step 200, showing a distinct pattern change. Other channels maintain their normal pattern.",OK
NA5_LAG50_024_subplot,NA5_LAG50,5.0,50.0,subplot,4,4,True,100.0,200.0,100.0,0.95,"Channel 4 shows a clear deviation from its sinusoidal pattern starting around time step 200, which is followed by similar deviations in all other channels. This suggests that Channel 4 is the root cause, affecting all other channels.",OK
NA5_LAG50_025_overlay,NA5_LAG50,5.0,50.0,overlay,3,4,False,100.0,200.0,100.0,0.95,"Channel 4 deviates significantly from the others starting around time step 200, suggesting it as the root cause. Channels 1, 3, 5, and 6 show subsequent deviations, while channel 2 remains consistent.",OK
NA5_LAG50_025_subplot,NA5_LAG50,5.0,50.0,subplot,3,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any noticeable anomalies or deviations from their expected behavior.,OK
NA5_LAG50_026_overlay,NA5_LAG50,5.0,50.0,overlay,3,3,True,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others around time step 150, leading to subsequent changes in all other channels. All channels show some form of anomaly after this point.",OK
NA5_LAG50_026_subplot,NA5_LAG50,5.0,50.0,subplot,3,3,True,100.0,200.0,100.0,0.85,"Channel 3 shows a deviation from its pattern starting around time step 200, with a gradual upward trend. Channels 1, 4, and 6 also show changes in their patterns after this point, suggesting they are affected. Channels 2 and 5 maintain their regular patterns.",OK
NA5_LAG50_027_overlay,NA5_LAG50,5.0,50.0,overlay,1,1,True,100.0,0.0,100.0,0.95,"Channel 1 shows a consistent flat pattern, differing from the sinusoidal patterns of the other channels, indicating it as the root cause. All other channels exhibit similar sinusoidal behavior, suggesting they are affected.",OK
NA5_LAG50_027_subplot,NA5_LAG50,5.0,50.0,subplot,1,3,False,100.0,0.0,100.0,0.85,"Channel 3 shows an anomaly starting from the beginning with irregular fluctuations. Channels 2, 4, and 6 show similar patterns, suggesting they are affected. Channels 1 and 5 remain stable.",OK
NA5_LAG50_028_overlay,NA5_LAG50,5.0,50.0,overlay,1,1,True,100.0,100.0,0.0,0.95,"Channel 1 shows a significant deviation from the others starting around time step 100, suggesting it as the root cause. Channels 3 and 5 also deviate, likely as a consequence. Channels 2, 4, and 6 maintain their patterns.",OK
NA5_LAG50_028_subplot,NA5_LAG50,5.0,50.0,subplot,1,2,False,100.0,0.0,100.0,0.85,"Channel 2 shows a deviation from a smooth sinusoidal pattern starting from the beginning, which is mirrored by Channel 4. Other channels maintain a consistent pattern.",OK
NA5_LAG50_029_overlay,NA5_LAG50,5.0,50.0,overlay,5,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates from the sinusoidal pattern around time step 150, maintaining a flat line while others continue oscillating. This suggests it is the root cause, affecting all other channels.",OK
NA5_LAG50_029_subplot,NA5_LAG50,5.0,50.0,subplot,5,3,False,100.0,100.0,0.0,0.95,"Channel 3 shows a clear deviation from its sinusoidal pattern starting around time step 100, while other channels maintain their patterns.",OK
NORMAL_000_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the norm.,OK
NORMAL_000_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,"All channels exhibit similar sinusoidal patterns with minor noise, indicating no clear anomalies or deviations from their normal behavior.",OK
NORMAL_001_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_001_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NORMAL_002_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the norm.,OK
NORMAL_002_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit normal sinusoidal patterns with no visible anomalies or deviations from expected behavior.,OK
NORMAL_003_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NORMAL_003_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit consistent sinusoidal patterns without any visible anomalies or deviations.,OK
NORMAL_004_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_004_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations. There is no indication of any channel influencing others anomalously.,OK
NORMAL_005_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the expected behavior.,OK
NORMAL_005_subplot,NORMAL,,,subplot,none,4,False,,150.0,,0.85,"Channel 4 shows a deviation from its normal pattern starting around time step 150, which is followed by similar deviations in all other channels. This suggests that Channel 4 is the root cause, affecting all other channels.",OK
NORMAL_006_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the expected behavior.,OK
NORMAL_006_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NORMAL_007_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NORMAL_007_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NORMAL_008_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern without any visible anomalies.,OK
NORMAL_008_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NORMAL_009_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_009_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NORMAL_010_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_010_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NORMAL_011_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_011_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit normal sinusoidal patterns without any noticeable anomalies or deviations.,OK
NORMAL_012_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the norm.,OK
NORMAL_012_subplot,NORMAL,,,subplot,none,5,False,,50.0,,0.85,"Channel 5 shows a deviation from its sinusoidal pattern starting around time step 50. Channels 1 and 4 also show deviations, suggesting they are affected. Channels 2, 3, and 6 maintain their patterns.",OK
NORMAL_013_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_013_subplot,NORMAL,,,subplot,none,3,False,,0.0,,0.85,"Channel 3 shows a deviation from the sinusoidal pattern starting from the beginning, which is not observed in other channels initially. Channels 4 and 6 show similar deviations, suggesting they are affected.",OK
NORMAL_014_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_014_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit similar sinusoidal patterns with no clear anomalies or deviations from their expected behavior.,OK
NORMAL_015_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the norm.,OK
NORMAL_015_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NORMAL_016_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations. There is no indication of any channel being a root cause or affected by an anomaly.,OK
NORMAL_016_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit consistent sinusoidal patterns without any visible anomalies or deviations.,OK
NORMAL_017_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the expected behavior.,OK
NORMAL_017_subplot,NORMAL,,,subplot,none,2,False,,200.0,,0.85,"Channel 2 shows a deviation from its normal pattern starting around time step 200, which appears to influence channels 1, 3, 5, and 6. Channel 4 remains unaffected, maintaining its regular pattern.",OK
NORMAL_018_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from the norm.,OK
NORMAL_018_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NORMAL_019_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels appear to follow a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NORMAL_019_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations from their normal behavior.,OK
NORMAL_020_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_020_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit similar sinusoidal patterns with no clear anomalies or deviations from their expected behavior.,OK
NORMAL_021_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations.,OK
NORMAL_021_subplot,NORMAL,,,subplot,none,none,True,,,,0.95,All channels exhibit similar sinusoidal patterns with no clear anomalies or deviations from their expected behavior.,OK
NORMAL_022_overlay,NORMAL,,,overlay,none,none,True,,,,1.0,All channels exhibit similar sinusoidal patterns without any visible anomalies or deviations.,OK
NORMAL_022_subplot,NORMAL,,,subplot,none,2,False,,0.0,,0.85,"Channel 2 shows increased noise and deviation from its sinusoidal pattern starting from the beginning. Channels 4 and 6 exhibit similar deviations, suggesting they are affected. Channels 1, 3, and 5 maintain their patterns.",OK
